Signal Legend:

Key        Signal Name

0        = fft_1024_16:fft_submod|fft_real_out[15..0]
1        = fft_1024_16:fft_submod|fft_imag_out[15..0]
2        = fft_1024_16:fft_submod|master_source_sop
3        = equal:equal1|out_sop
4        = korr:koor1|out_i
5        = equal:equal1|ocenka_2_i[31..0]
6        = equal:equal1|ocenka_1_i[31..0]
7        = equal:equal1|div:divI|denom[31..0]
8        = equal:equal1|div:divI|numer[31..0]
9        = equal:equal1|div:divI|quotient[31..0]
10       = equal:equal1|comp_div:comp_div1|div65:div1|quotient[63..0]
11       = equal:equal1|mid_ocenka_i[31..0]
12       = equal:equal1|comp_div:comp_div1|i_data[31..0]
13       = equal:equal1|comp_div:comp_div1|mid_ocenka_i[31..0]
14       = equal:equal1|o_data_i[15..0]
15       = equal:equal1|o_data_q[15..0]

Data Table:

Signals-> 0     1     2 3 4 5     6     7     8         9     10     11    12        13    14     15     

sample

-301      -854  886   0 0 0 14112 6704  1     1         1     321    10408 -25100288 10408 315    1682   
-300      497   -540  0 0 0 14112 6704  1     1         1     -1568  10408 -25231360 10408 321    -1656  
-299      434   -757  0 0 0 14112 6704  1     1         12096 -1879  10408 20840448  10408 -1568  495    
-298      646   -901  0 0 0 6704  12096 2048  14221313  1     -583   10408 -18448384 10408 -1879  803    
-297      -773  441   0 0 0 6704  12096 1     1         1     1460   9400  -24772608 9400  -583   -1444  
-296      773   561   0 0 0 6704  12096 1     1         1     1768   9400  19169280  9400  1460   -148   
-295      675   614   0 0 0 6704  12096 1     1         1     2021   9400  21397504  9400  1768   -475   
-294      645   -656  0 0 0 6704  12096 1     1         1     2200   9400  20971520  9400  2021   -450   
-293      497   -675  0 0 0 6704  12096 1     1         1     -170   9400  30375936  9400  2200   -258   
-292      463   -776  0 0 0 6704  12096 1     1         1     1915   9400  -14712832 9400  -170   -2551  
-291      545   -721  0 0 0 6704  12096 1     1         1     -263   9400  -21594112 9400  1915   141    
-290      -876  -728  0 0 0 6704  12096 1     1         1     -136   9400  -22904832 9400  -263   -2256  
-289      660   -691  0 0 0 6704  12096 1     1         6944  -179   9400  -27983872 9400  -136   -2402  
-288      -745  682   0 0 0 12096 6944  2048  21626881  1     286    9400  16285696  9400  -179   2288   
-287      752   -602  0 0 0 12096 6944  1     1         1     -2506  9520  14221312  9520  286    -2161  
-286      -712  -700  0 0 0 12096 6944  1     1         1     -204   9520  21168128  9520  -2506  -131   
-285      -751  746   0 0 0 12096 6944  1     1         1     2655   9520  -25329664 9520  -204   2266   
-284      735   -705  0 0 0 12096 6944  1     1         1     365    9520  25329664  9520  2655   -384   
-283      -713  562   0 0 0 12096 6944  1     1         1     522    9520  22118400  9520  365    1884   
-282      845   798   0 0 0 12096 6944  1     1         1     265    9520  21135360  9520  522    2737   
-281      -772  -581  0 0 0 12096 6944  1     1         1     -380   9520  16285696  9520  265    -1850  
-280      440   -761  0 0 0 12096 6944  1     1         1     -395   9520  15171584  9520  -380   -1938  
-279      534   358   0 0 0 12096 6944  1     1         10560 -3048  9520  17858560  9520  -395   -2064  
-278      808   352   0 0 0 6944  10560 2048  17498113  1     1816   9520  -28704768 9520  -3048  71     
-277      907   527   0 0 0 6944  10560 1     1         1     1891   8752  21626880  8752  1816   -85    
-276      -472  -683  0 0 0 6944  10560 1     1         1     2433   8752  -24412160 8752  1891   -331   
-275      -682  920   0 0 0 6944  10560 1     1         1     -1834  8752  24641536  8752  2433   -175   
-274      590   -542  0 0 0 6944  10560 1     1         1     138    8752  -23330816 8752  -1834  -688   
-273      546   -625  0 0 0 6944  10560 1     1         1     -90    8752  -24608768 8752  138    2097   
-272      -806  -579  0 0 0 6944  10560 1     1         1     2017   8752  24084480  8752  -90    2006   
-271      -893  -676  0 0 0 6944  10560 1     1         1     1841   8752  -23363584 8752  2017   168    
-270      566   451   0 0 0 6944  10560 1     1         1     1964   8752  27688960  8752  1841   -109   
-269      875   363   0 0 0 6944  10560 1     1         8544  1986   8752  -25296896 8752  1964   -309   
-268      -464  522   0 0 0 10560 8544  2048  28672001  1     -1     8752  14417920  8752  1986   -93    
-267      911   666   0 0 0 10560 8544  1     1         1     2142   9552  17498112  9552  -1     -2507  
-266      -498  -692  0 0 0 10560 8544  1     1         1     -2242  9552  26476544  9552  2142   248    
-265      -516  753   0 0 0 10560 8544  1     1         1     2107   9552  29720576  9552  -2242  -414   
-264      -551  738   0 0 0 10560 8544  1     1         1     291    9552  -15466496 9552  2107   535    
-263      855   791   0 0 0 10560 8544  1     1         1     -2366  9552  -22347776 9552  291    -2235  
-262      -662  -724  0 0 0 10560 8544  1     1         1     2269   9552  19333120  9552  -2366  -338   
-261      810   618   0 0 0 10560 8544  1     1         1     -1983  9552  17891328  9552  2269   364    
-260      -591  718   0 0 0 10560 8544  1     1         1     -288   9552  -26411008 9552  -1983  -520   
-259      564   -538  0 0 0 10560 8544  1     1         14000 -5     9552  -29261824 9552  -288   2607   
-258      372   -633  0 0 0 8544  14000 2048  18481153  1     1969   9552  18546688  9552  -5     -2181  
-257      490   -679  0 0 0 8544  14000 1     1         1     1381   11272 28672000  11272 1969   -244   
-256      -964  -614  0 0 0 8544  14000 1     1         1     2259   11272 -15204352 11272 1381   1613   
-255      430   -860  0 0 0 8544  14000 1     1         1     2419   11272 29851648  11272 2259   1837   
-254      731   329   0 0 0 8544  14000 1     1         1     -897   11272 -16318464 11272 2419   2482   
-253      -329  530   0 0 0 8544  14000 1     1         1     -2988  11272 -16908288 11272 -897   -2593  
-252      -421  838   0 0 0 8544  14000 1     1         1     2359   11272 -18055168 11272 -2988  2322   
-251      792   -496  0 0 0 8544  14000 1     1         1     2292   11272 28016640  11272 2359   -1202  
-250      -699  -393  0 0 0 8544  14000 1     1         1     -2052  11272 -21692416 11272 2292   -1505  
-249      -781  -287  0 0 0 8544  14000 1     1         9024  -2243  11272 26542080  11272 -2052  -2559  
-248      -1015 -396  0 0 0 14000 9024  -2048 -25591807 1     1401   11272 -19365888 11272 -2243  -2945  
-247      288   -754  0 0 0 14000 9024  1     1         1     2443   11512 18481152  11512 1401   1937   
-246      520   314   0 0 0 14000 9024  1     1         1     -454   11512 12189696  11512 2443   -196   
-245      885   316   0 0 0 14000 9024  1     1         1     2883   11512 16056320  11512 -454   1749   
-244      -439  519   0 0 0 14000 9024  1     1         1     -1964  11512 -31588352 11512 2883   460    
-243      844   682   0 0 0 14000 9024  1     1         1     -302   11512 14090240  11512 -1964  -1008  
-242      659   -687  0 0 0 14000 9024  1     1         1     -400   11512 23953408  11512 -302   2343   
-241      -697  -586  0 0 0 14000 9024  1     1         1     2902   11512 -10780672 11512 -400   2349   
-240      -706  858   0 0 0 14000 9024  1     1         1     -2379  11512 -13795328 11512 2902   814    
-239      508   -773  0 0 0 14000 9024  1     1         12496 2594   11512 25952256  11512 -2379  -888   
-238      737   410   0 0 0 9024  12496 2048  16646145  1     -516   11512 -22904832 11512 2594   468    
-237      -566  634   0 0 0 9024  12496 1     1         1     1765   10760 -25591808 10760 -516   2350   
-236      588   -760  0 0 0 9024  12496 1     1         1     1259   10760 -33259520 10760 1765   -1317  
-235      736   370   0 0 0 9024  12496 1     1         1     1606   10760 9437184   10760 1259   -1649  
-234      -499  679   0 0 0 9024  12496 1     1         1     -2495  10760 17039360  10760 1606   -1738  
-233      603   -761  0 0 0 9024  12496 1     1         1     1499   10760 28999680  10760 -2495  -2052  
-232      -594  611   0 0 0 9024  12496 1     1         1     1938   10760 -14385152 10760 1499   -2266  
-231      735   498   0 0 0 9024  12496 1     1         1     -1104  10760 27656192  10760 1938   1172   
-230      921   494   0 0 0 9024  12496 1     1         1     -1467  10760 21594112  10760 -1104  1374   
-229      -676  -385  0 0 0 9024  12496 1     1         8128  2390   10760 -22839296 10760 -1467  2206   
-228      -737  -340  0 0 0 12496 8128  -2048 -22151167 1     -1827  10760 -23134208 10760 2390   -1122  
-227      225   -593  0 0 0 12496 8128  1     1         1     -2141  10312 16646144  10312 -1827  -1341  
-226      494   -794  0 0 0 12496 8128  1     1         1     -2770  10312 24150016  10312 -2141  -1274  
-225      -656  652   0 0 0 12496 8128  1     1         1     1261   10312 -18546688 10312 -2770  -1723  
-224      731   -850  0 0 0 12496 8128  1     1         1     1357   10312 19267584  10312 1261   -2061  
-223      -467  606   0 0 0 12496 8128  1     1         1     2430   10312 24117248  10312 1357   1209   
-222      -368  790   0 0 0 12496 8128  1     1         1     -1577  10312 -16351232 10312 2430   1415   
-221      573   -630  0 0 0 12496 8128  1     1         1     2109   10312 19759104  10312 -1577  1286   
-220      -828  -499  0 0 0 12496 8128  1     1         1     2316   10312 -19464192 10312 2109   2470   
-219      768   577   0 0 0 12496 8128  1     1         10816 -1730  10312 24084480  10312 2316   -1660  
-218      -674  -509  0 0 0 8128  10816 2048  25165825  1     -2549  10312 30179328  10312 -1730  -2108  
-217      -836  -467  0 0 0 8128  10816 1     1         1     2224   9472  -22151168 9472  -2549  2137   
-216      578   675   0 0 0 8128  10816 1     1         1     1620   9472  -24150016 9472  2224   -1618  
-215      353   -756  0 0 0 8128  10816 1     1         1     -2240  9472  7372800   9472  1620   1913   
-214      313   -603  0 0 0 8128  10816 1     1         1     2433   9472  16187392  9472  -2240  1170   
-213      382   -760  0 0 0 8128  10816 1     1         1     1659   9472  -21495808 9472  2433   -1498  
-212      245   -741  0 0 0 8128  10816 1     1         1     -2101  9472  23953408  9472  1659   1801   
-211      337   -733  0 0 0 8128  10816 1     1         1     2475   9472  -15302656 9472  -2101  1365   
-210      -1013 -499  0 0 0 8128  10816 1     1         1     -2294  9472  -12058624 9472  2475   -1485  
-209      334   -766  0 0 0 8128  10816 1     1         12288 1522   9472  18776064  9472  -2294  1076   
-208      627   250   0 0 0 10816 12288 2048  10944513  1     2044   9472  -27131904 9472  1522   2156   
-207      846   323   0 0 0 10816 12288 1     1         1     -1718  11552 25165824  11552 2044   2340   
-206      -256  749   0 0 0 10816 12288 1     1         1     -1955  11552 -22085632 11552 -1718  -1895  
-205      -565  -442  0 0 0 10816 12288 1     1         1     1309   11552 -27394048 11552 -1955  -1817  
-204      -463  699   0 0 0 10816 12288 1     1         1     2356   11552 18939904  11552 1309   -1623  
-203      846   410   0 0 0 10816 12288 1     1         1     -2717  11552 11567104  11552 2356   -1975  
-202      -273  701   0 0 0 10816 12288 1     1         1     3153   11552 10256384  11552 -2717  1365   
-201      -503  -491  0 0 0 10816 12288 1     1         1     -2080  11552 12517376  11552 3153   -1908  
-200      -349  1006  0 0 0 10816 12288 1     1         1     -1959  11552 8028160   11552 -2080  1415   
-199      -673  -517  0 0 0 10816 12288 1     1         5344  2434   11552 11042816  11552 -1959  2091   
-198      535   611   0 0 0 12288 5344  -2048 -22052863 1     -2076  11552 -33193984 11552 2434   -1382  
-197      324   -903  0 0 0 12288 5344  1     1         1     2264   8816  10944512  8816  -2076  -2407  
-196      696   401   0 0 0 12288 5344  1     1         1     -1991  8816  20545536  8816  2264   128    
-195      -483  582   0 0 0 12288 5344  1     1         1     -2254  8816  27721728  8816  -1991  -118   
-194      445   -764  0 0 0 12288 5344  1     1         1     2019   8816  -8388608  8816  -2254  176    
-193      721   456   0 0 0 12288 5344  1     1         1     -296   8816  -18513920 8816  2019   569    
-192      628   -816  0 0 0 12288 5344  1     1         1     -175   8816  -15171584 8816  -296   -1948  
-191      -715  -570  0 0 0 12288 5344  1     1         1     -245   8816  27721728  8816  -175   -1595  
-190      -481  737   0 0 0 12288 5344  1     1         1     -489   8816  -8945664  8816  -245   -1994  
-189      883   453   0 0 0 12288 5344  1     1         10768 -298   8816  -16482304 8816  -489   -1777  
-188      -453  725   0 0 0 5344  10768 2048  28934145  1     -2644  8816  -11436032 8816  -298   -1882  
-187      573   -723  0 0 0 5344  10768 1     1         1     1680   8056  -22052864 8056  -2644  345    
-186      -336  537   0 0 0 5344  10768 1     1         1     2109   8056  17530880  8056  1680   -2559  
-185      -335  618   0 0 0 5344  10768 1     1         1     2854   8056  10616832  8056  2109   1290   
-184      -171  701   0 0 0 5344  10768 1     1         1     -1389  8056  22806528  8056  2854   1690   
-183      -373  692   0 0 0 5344  10768 1     1         1     -1767  8056  -15826944 8056  -1389  2545   
-182      956   416   0 0 0 5344  10768 1     1         1     -2105  8056  14581760  8056  -1767  -1946  
-181      -411  653   0 0 0 5344  10768 1     1         1     2800   8056  23625728  8056  -2105  2237   
-180      -299  698   0 0 0 5344  10768 1     1         1     -1420  8056  20578304  8056  2800   2004   
-179      777   537   0 0 0 5344  10768 1     1         14128 -1513  8056  -23429120 8056  -1420  2362   
-178      476   -715  0 0 0 10768 14128 2048  25460737  1     -1884  8056  -15761408 8056  -1513  -2085  
-177      -913  -378  0 0 0 10768 14128 1     1         1     -2090  12448 28934144  12448 -1884  3416   
-176      228   -755  0 0 0 10768 14128 1     1         1     1471   12448 -14843904 12448 -2090  -2620  
-175      739   318   0 0 0 10768 14128 1     1         1     2097   12448 18776064  12448 1471   2849   
-174      -356  701   0 0 0 10768 14128 1     1         1     2287   12448 -11010048 12448 2097   -3155  
-173      -577  -265  0 0 0 10768 14128 1     1         1     -2404  12448 -10977280 12448 2287   2196   
-172      371   -804  0 0 0 10768 14128 1     1         1     2429   12448 -5603328  12448 -2404  1773   
-171      -441  709   0 0 0 10768 14128 1     1         1     2331   12448 -12222464 12448 2429   -2507  
-170      628   376   0 0 0 10768 14128 1     1         1     3180   12448 31326208  12448 2331   2431   
-169      343   -698  0 0 0 10768 14128 1     1         12432 -2201  12448 -13467648 12448 3180   -2533  
-168      268   -818  0 0 0 14128 12432 2048  11239425  1     -2543  12448 -9797632  12448 -2201  -2863  
-167      232   -795  0 0 0 14128 12432 1     1         1     2209   13280 25460736  13280 -2543  2369   
-166      -371  663   0 0 0 14128 12432 1     1         1     -2     13280 15597568  13280 2209   -185   
-165      710   299   0 0 0 14128 12432 1     1         1     231    13280 -29917184 13280 -2     1909   
-164      -354  721   0 0 0 14128 12432 1     1         1     -3     13280 7471104   13280 231    -2048  
-163      699   468   0 0 0 14128 12432 1     1         1     95     13280 24215552  13280 -3     1415   
-162      -631  -257  0 0 0 14128 12432 1     1         1     504    13280 -11665408 13280 95     1567   
-161      297   -696  0 0 0 14128 12432 1     1         1     110    13280 -18907136 13280 504    1530   
-160      -890  -191  0 0 0 14128 12432 1     1         1     2303   13280 12156928  13280 110    1752   
-159      146   -678  0 0 0 14128 12432 1     1         5488  -8     13280 -14450688 13280 2303   -342   
-158      162   -470  0 0 0 12432 5488  2048  4784129   1     258    13280 20578304  13280 -8     1723   
-157      331   -783  0 0 0 12432 5488  1     1         1     1997   8960  11239424  8960  258    1676   
-156      123   -681  0 0 0 12432 5488  1     1         1     90     8960  8781824   8960  1997   133    
-155      249   -735  0 0 0 12432 5488  1     1         1     -2073  8960  7602176   8960  90     -1819  
-154      255   -659  0 0 0 12432 5488  1     1         1     -405   8960  -12156928 8960  -2073  303    
-153      -675  -251  0 0 0 12432 5488  1     1         1     1690   8960  23265280  8960  -405   -1622  
-152      -768  -320  0 0 0 12432 5488  1     1         1     112    8960  -11599872 8960  1690   -224   
-151      406   -548  0 0 0 12432 5488  1     1         1     -1338  8960  22904832  8960  112    1662   
-150      -425  742   0 0 0 12432 5488  1     1         1     -198   8960  -20676608 8960  -1338  143    
-149      -362  881   0 0 0 12432 5488  1     1         2336  -34    8960  9732096   8960  -198   -1867  
-148      425   -870  0 0 0 5488  2336  -2048 -11862015 1     1551   8960  -29163520 8960  -34    1769   
-147      -474  710   0 0 0 5488  2336  1     1         1     1588   3912  4784128   3912  1551   2      
-146      333   -787  0 0 0 5488  2336  1     1         1     1381   3912  5308416   3912  1588   -2325  
-145      20    156   0 0 0 5488  2336  1     1         1     1240   3912  10846208  3912  1381   -2793  
-144      -17   -61   0 0 0 5488  2336  2048  655361    1     -1671  3912  4030464   3912  1240   -2730  
-143      77    152   0 0 0 5488  2336  1     1         1     2389   3912  8159232   3912  -1671  2184   
-142      -53   -137  0 0 0 5488  2336  1     1         1     -1640  3912  8355840   3912  2389   1437   
-141      -70   211   0 0 0 5488  2336  1     1         1     2263   3912  -22118400 3912  -1640  2401   
-140      55    -91   0 0 0 5488  2336  1     1         1     -2129  3912  -25165824 3912  2263   2036   
-139      -72   -38   0 0 0 5488  2336  1     1         5792  1422   3912  13303808  3912  -2129  -1246  
-138      -38   -101  0 0 0 2336  5792  1     1         1     -3091  3912  -13926400 3912  1422   -2341  
-137      -28   33    0 0 0 2336  5792  1     1         1     1929   4064  -11862016 4064  -3091  -1143  
-136      91    17    0 0 0 2336  5792  1     1         1     1394   4064  13926400  4064  1929   -251   
-135      -96   126   0 0 0 2336  5792  1     1         320   2380   4064  -15532032 4064  1394   -14    
-134      147   40    0 0 0 5792  320   1     1         1     1915   4064  10911744  4064  2380   139    
-133      -173  36    0 0 0 5792  320   1     1         1     2176   3056  655360    3056  1915   -315   
-132      69    137   0 0 0 5792  320   1     1         1     1981   3056  -557056   3056  2176   -33    
-131      173   -28   0 0 0 5792  320   1     1         1     29     3056  2523136   3056  1981   54     
-130      -43   -67   0 0 0 5792  320   1     1         1     124    3056  -1736704  3056  29     -2020  
-129      81    19    0 0 0 5792  320   1     1         1     1829   3056  -2293760  3056  124    -2331  
-128      -124  116   0 0 0 5792  320   1     1         1     -2361  3056  1802240   3056  1829   558    
-127      160   9     0 0 0 5792  320   1     1         1     -2373  3056  -2359296  3056  -2361  -427   
-126      -182  -13   0 0 0 5792  320   1     1         1     2395   3056  -1245184  3056  -2373  -178   
-125      59    48    0 0 0 5792  320   1     1         1     -2054  3056  -917504   3056  2395   336    
-124      -18   -49   0 0 0 5792  320   1     1         1     2126   3056  2981888   3056  -2054  -577   
-123      53    53    0 0 0 5792  320   1     1         1     -644   3056  -3145728  3056  2126   181    
-122      96    -130  0 0 0 5792  320   1     1         1     230    3056  4816896   3056  -644   451    
-121      -88   -66   0 0 0 5792  320   1     1         1     -493   3056  -5668864  3056  230    -218   
-120      -38   -58   0 0 0 5792  320   1     1         1     482    3056  2260992   3056  -493   694    
-119      -18   20    0 0 0 5792  320   1     1         1     -1097  3056  5668864   3056  482    -554   
-118      -17   -33   0 0 0 5792  320   1     1         1     530    3056  -1409024  3056  -1097  182    
-117      -29   138   0 0 0 5792  320   1     1         1     0      3056  2654208   3056  530    31     
-116      -78   38    0 0 0 5792  320   1     1         1     358    3056  -4063232  3056  0      -407   
-115      -74   150   0 0 0 5792  320   1     1         1     -212   3056  5242880   3056  358    -404   
-114      53    16    0 0 0 5792  320   1     1         1     136    3056  -5963776  3056  -212   -47    
-113      14    -49   0 0 0 5792  320   1     1         1     -781   3056  1933312   3056  136    442    
-112      107   38    0 0 0 5792  320   1     1         1     165    3056  -589824   3056  -781   -131   
-111      39    94    0 0 0 5792  320   1     1         1     -563   3056  1736704   3056  165    743    
-110      99    222   0 0 0 5792  320   1     1         1     -446   3056  3145728   3056  -563   -682   
-109      16    -16   0 0 0 5792  320   1     1         1     526    3056  -2883584  3056  -446   624    
-108      -40   -49   0 0 0 5792  320   1     1         1     196    3056  -1245184  3056  526    699    
-107      14    -51   0 0 0 5792  320   1     1         1     104    3056  -589824   3056  196    -347   
-106      46    68    0 0 0 5792  320   1     1         1     -802   3056  -557056   3056  104    402    
-105      -18   -12   0 0 0 5792  320   1     1         1     332    3056  -950272   3056  -802   -279   
-104      42    77    0 0 0 5792  320   1     1         1     -367   3056  -2555904  3056  332    728    
-103      -91   15    0 0 0 5792  320   1     1         1     -75    3056  -2424832  3056  -367   -836   
-102      89    137   0 0 0 5792  320   1     1         1     174    3056  1736704   3056  -75    372    
-101      -54   -12   0 0 0 5792  320   1     1         1     -111   3056  458752    3056  174    -194   
-100      -73   -11   0 0 0 5792  320   1     1         1     798    3056  3506176   3056  -111   357    
-99       -144  43    0 0 0 5792  320   1     1         1     86     3056  1277952   3056  798    121    
-98       66    -15   0 0 0 5792  320   1     1         1     167    3056  3244032   3056  86     -543   
-97       -24   -7    0 0 0 5792  320   1     1         1     -131   3056  524288    3056  167    -304   
-96       -29   -8    0 0 0 5792  320   1     1         1     106    3056  -1310720  3056  -131   -33    
-95       -8    50    0 0 0 5792  320   1     1         1     -678   3056  458752    3056  106    -153   
-94       -49   27    0 0 0 5792  320   1     1         1     -350   3056  1507328   3056  -678   193    
-93       47    69    0 0 0 5792  320   1     1         1     -836   3056  -589824   3056  -350   -257   
-92       42    44    0 0 0 5792  320   1     1         1     52     3056  1376256   3056  -836   22     
-91       31    98    0 0 0 5792  320   1     1         1     249    3056  -2981888  3056  52     271    
-90       35    44    0 0 0 5792  320   1     1         1     81     3056  2916352   3056  249    -53    
-89       -30   46    0 0 0 5792  320   1     1         1     -325   3056  -1769472  3056  81     561    
-88       -25   58    0 0 0 5792  320   1     1         1     -752   3056  -2392064  3056  -325   391    
-87       78    13    0 0 0 5792  320   1     1         1     108    3056  -4718592  3056  -752   955    
-86       -38   19    0 0 0 5792  320   1     1         1     123    3056  2162688   3056  108    33     
-85       53    48    0 0 0 5792  320   1     1         1     258    3056  -786432   3056  123    -292   
-84       -48   43    0 0 0 5792  320   1     1         1     -194   3056  -950272   3056  258    -57    
-83       -7    -51   0 0 0 5792  320   1     1         1     11     3056  -262144   3056  -194   361    
-82       -43   -9    0 0 0 5792  320   1     1         1     -243   3056  -1605632  3056  11     -108   
-81       99    4     0 0 0 5792  320   1     1         1     -279   3056  1540096   3056  -243   365    
-80       34    -47   0 0 0 5792  320   1     1         1     -399   3056  1376256   3056  -279   -368   
-79       23    74    0 0 0 5792  320   1     1         1     -73    3056  1015808   3056  -399   712    
-78       18    -15   0 0 0 5792  320   1     1         1     -122   3056  1146880   3056  -73    -267   
-77       -154  69    0 0 0 5792  320   1     1         1     -526   3056  -983040   3056  -122   -349   
-76       104   99    0 0 0 5792  320   1     1         1     220    3056  -819200   3056  -526   -537   
-75       -38   1     0 0 0 5792  320   1     1         1     -25    3056  2555904   3056  220    256    
-74       -97   12    0 0 0 5792  320   1     1         1     -33    3056  -1245184  3056  -25    -123   
-73       -28   159   0 0 0 5792  320   1     1         1     -240   3056  1736704   3056  -33    -147   
-72       -108  -36   0 0 0 5792  320   1     1         1     -234   3056  -1572864  3056  -240   81     
-71       -26   170   0 0 0 5792  320   1     1         1     -196   3056  -229376   3056  -234   -154   
-70       -49   -71   0 0 0 5792  320   1     1         1     -97    3056  -1409024  3056  -196   368    
-69       30    125   0 0 0 5792  320   1     1         1     -362   3056  3244032   3056  -97    288    
-68       10    -21   0 0 0 5792  320   1     1         1     -114   3056  1114112   3056  -362   365    
-67       29    182   0 0 0 5792  320   1     1         1     -274   3056  753664    3056  -114   257    
-66       22    1     0 0 0 5792  320   1     1         1     -315   3056  589824    3056  -274   -26    
-65       -127  14    0 0 0 5792  320   1     1         1     124    3056  -5046272  3056  -315   24     
-64       -23   69    0 0 0 5792  320   1     1         1     -173   3056  3407872   3056  124    375    
-63       -46   -126  0 0 0 5792  320   1     1         1     -89    3056  -1245184  3056  -173   -124   
-62       -15   81    0 0 0 5792  320   1     1         1     -302   3056  -3178496  3056  -89    346    
-61       39    -83   0 0 0 5792  320   1     1         1     209    3056  -917504   3056  -302   -113   
-60       -9    145   0 0 0 5792  320   1     1         1     -61    3056  -3538944  3056  209    -150   
-59       154   -61   0 0 0 5792  320   1     1         1     212    3056  -851968   3056  -61    -212   
-58       4     104   0 0 0 5792  320   1     1         1     287    3056  -1605632  3056  212    447    
-57       -1    48    0 0 0 5792  320   1     1         1     -274   3056  983040    3056  287    40     
-56       8     72    0 0 0 5792  320   1     1         1     108    3056  327680    3056  -274   274    
-55       -91   66    0 0 0 5792  320   1     1         1     -664   3056  950272    3056  108    44     
-54       156   5     0 0 0 5792  320   1     1         1     -196   3056  720896    3056  -664   -521   
-53       -99   -53   0 0 0 5792  320   1     1         1     -93    3056  -4161536  3056  -196   690    
-52       -18   -24   0 0 0 5792  320   1     1         1     -280   3056  -753664   3056  -93    -166   
-51       -33   -52   0 0 0 5792  320   1     1         1     -769   3056  -1507328  3056  -280   -401   
-50       5     41    0 0 0 5792  320   1     1         1     -93    3056  -491520   3056  -769   246    
-49       57    83    0 0 0 5792  320   1     1         1     -813   3056  1277952   3056  -93    -562   
-48       -42   102   0 0 0 5792  320   1     1         1     199    3056  -294912   3056  -813   281    
-47       19    114   0 0 0 5792  320   1     1         1     -483   3056  5046272   3056  199    -383   
-46       -21   -10   0 0 0 5792  320   1     1         1     116    3056  131072    3056  -483   423    
-45       -108  -61   0 0 0 5792  320   1     1         1     -738   3056  -32768    3056  116    -5     
-44       0     0     0 0 0 5792  320   1     1         1     46     3056  262144    3056  -738   552    
-43       0     0     0 0 0 5792  320   1     1         1     -358   3056  -2981888  3056  46     99     
-42       0     0     0 0 0 5792  320   1     1         1     -359   3056  5111808   3056  -358   -529   
-41       0     0     0 0 0 5792  320   1     1         1     449    3056  -3244032  3056  -359   59     
-40       0     0     0 0 0 5792  320   1     1         1     -394   3056  -589824   3056  449    -497   
-39       0     0     0 0 0 5792  320   1     1         1     457    3056  -1081344  3056  -394   122    
-38       0     0     0 0 0 5792  320   1     1         1     -663   3056  163840    3056  457    -21    
-37       0     0     0 0 0 5792  320   1     1         1     628    3056  1867776   3056  -663   298    
-36       0     0     0 0 0 5792  320   1     1         1     -451   3056  -1376256  3056  628    538    
-35       0     0     0 0 0 5792  320   1     1         1     -215   3056  622592    3056  -451   260    
-34       0     0     0 0 0 5792  320   1     1         1     -300   3056  -688128   3056  -215   107    
-33       0     0     0 0 0 5792  320   1     1         1     -504   3056  -3538944  3056  -300   203    
-32       0     0     0 0 0 5792  320   1     1         1     341    3056  0         3056  -504   -249   
-31       0     0     0 0 0 5792  320   1     1         1     3      3056  0         3056  341    701    
-30       0     0     0 0 0 5792  320   1     1         1     64     3056  0         3056  3      -562   
-29       0     0     0 0 0 5792  320   1     1         1     153    3056  0         3056  64     -136   
-28       0     0     0 0 0 5792  320   1     1         1     -170   3056  0         3056  153    -268   
-27       0     0     0 0 0 5792  320   1     1         1     -235   3056  0         3056  -170   117    
-26       0     0     0 0 0 5792  320   1     1         1     -549   3056  0         3056  -235   445    
-25       0     0     0 0 0 5792  320   1     1         1     -460   3056  0         3056  -549   51     
-24       0     0     0 0 0 5792  320   1     1         1     -5     3056  0         3056  -460   349    
-23       0     0     0 0 0 5792  320   1     1         1     18     3056  0         3056  -5     -117   
-22       0     0     0 0 0 5792  320   1     1         1     0      3056  0         3056  18     -620   
-21       0     0     0 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
-20       0     0     0 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
-19       0     0     0 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
-18       0     0     0 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
-17       0     0     0 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
-16       0     0     0 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
-15       0     0     0 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
-14       0     0     0 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
-13       0     0     0 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
-12       4     9     1 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
-11       33    23    0 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
-10       9     11    0 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
-9        -2    -19   0 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
-8        21    11    0 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
-7        3     22    0 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
-6        17    4     0 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
-5        4     0     0 0 0 5792  320   1     1         1     0      3056  0         3056  0      0      
